url,discovered_source,sitemap_sources,status,final_url,page_type,title,meta_description,canonical,robots,h1,h2,schema_types,internal_in_count,internal_out_count,important_internal_links_in,important_internal_links_out,image_refs,proposed_destination_url,proposed_outcome,migration_priority,seo_risk_notes
https://omayatravel.com/checkout/,"internal crawl, sitemap",https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/checkout/,content page,Checkout - Omaya Travel,,https://omayatravel.com/checkout/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Checkout,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/checkout/,https://omayatravel.com/checkout/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/checkout/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/classic-tours/,"internal crawl, navigation/home crawl, sitemap",https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/classic-tours/,tour/destination candidate,Classic tours - Omaya Travel,,https://omayatravel.com/classic-tours/,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Classic tours,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",124,34,https://omayatravel.com/tabs/ | https://omayatravel.com/10-unmissable-places-to-visit-on-your-bulgaria-trip/ | https://omayatravel.com/checkout/ | https://omayatravel.com/wp-booking-calendar-time-appointments/ | https://omayatravel.com/countdown/ | https://omayatravel.com/tour-list-masonry/ | https://omayatravel.com/ | https://omayatravel.com/cookie-policy/ | https://omayatravel.com/dmc-partner-bulgaria/ | https://omayatravel.com/tour-carousel/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/checkout-2/,https://omayatravel.com/classic-tours/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/women-only-tours/ | https://omayatravel.com/solo-travellers/?preview=true,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/classic-tours/,keep or redirect,high,"Separate country, destination and tour intent during final route approval."
https://omayatravel.com/clients/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/clients/,content page,Clients - Omaya Travel,,https://omayatravel.com/clients/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Clients,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/clients/,https://omayatravel.com/clients/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/clients/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/columns/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/columns/,content page,Columns - Omaya Travel,"Nam ei eirmod consequuntur, quod nostrum consectetuer usu ut. Vim veniam singulis senserit an, sumo consul mentitum duo ea. Copiosae antiopam ius ea, meis",https://omayatravel.com/columns/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Columns,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/columns/,https://omayatravel.com/columns/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/columns/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/coming-soon/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/coming-soon/,content page,Coming Soon - Omaya Travel,,https://omayatravel.com/coming-soon/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Wait for it... | Website Coming Soon,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,26,https://omayatravel.com/coming-soon/,https://omayatravel.com/coming-soon/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/coming-soon/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/contact-form/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/contact-form/,content page,Contact Form - Omaya Travel,,https://omayatravel.com/contact-form/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Contact Form,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/contact-form/,https://omayatravel.com/contact-form/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/contact-form/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/contact/,"internal crawl, navigation/home crawl, sitemap",https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/contact/,static page,Contact - Omaya Travel,"Every great journey starts with a single conversation. Whether you have a specific destination in mind or just a wild idea and a blank calendar, we’re here to",https://omayatravel.com/contact/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",124,32,https://omayatravel.com/tabs/ | https://omayatravel.com/10-unmissable-places-to-visit-on-your-bulgaria-trip/ | https://omayatravel.com/checkout/ | https://omayatravel.com/wp-booking-calendar-time-appointments/ | https://omayatravel.com/countdown/ | https://omayatravel.com/tour-list-masonry/ | https://omayatravel.com/ | https://omayatravel.com/cookie-policy/ | https://omayatravel.com/dmc-partner-bulgaria/ | https://omayatravel.com/tour-carousel/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/checkout-2/,https://omayatravel.com/contact/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/contact/,keep,high,Preserve static trust/conversion page where practical.
https://omayatravel.com/cookie-policy/,"internal crawl, sitemap",https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/cookie-policy/,content page,Cookie Policy - Omaya Travel,Last updated: 28.03.2026,https://omayatravel.com/cookie-policy/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Cookie Policy,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/cookie-policy/,https://omayatravel.com/cookie-policy/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/cookie-policy/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/countdown/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/countdown/,content page,Countdown - Omaya Travel,,https://omayatravel.com/countdown/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Countdown,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/countdown/,https://omayatravel.com/countdown/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/countdown/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/counters/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/counters/,content page,Counters - Omaya Travel,,https://omayatravel.com/counters/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Counters,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/counters/,https://omayatravel.com/counters/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/counters/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/custom-font/,"internal crawl, sitemap",https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/custom-font/,content page,Custom Font - Omaya Travel,,https://omayatravel.com/custom-font/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Custom Font | Choose Your Font From The Google Collection,Choose Your Font From The Google Collection | Choose Your Font From The Google Collection | Choose Your Font From The Google Collection | Choose Your Font From The Google Collection | Choose Your Font From The Google Collection | Choose Your Font From The Google Collection,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/custom-font/,https://omayatravel.com/custom-font/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/custom-font/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/dashboard/,sitemap,https://omayatravel.com/page-sitemap.xml,200,https://omayatravel.com/dashboard/,content page,Dashboard - Omaya Travel,,https://omayatravel.com/dashboard/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Dashboard,,"Article, BreadcrumbList, ImageObject, ListItem, Organization, Person, TravelAgency, WebPage, WebSite",1,33,https://omayatravel.com/dashboard/,https://omayatravel.com/dashboard/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/dashboard/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/destinations/,sitemap,https://omayatravel.com/destinations-sitemap.xml,200,https://omayatravel.com/destinations/,content page,Mikado Destination Archive - Omaya Travel,Mikado Destination Archive - Omaya Travel,https://omayatravel.com/destinations/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Archive,,"BreadcrumbList, CollectionPage, ImageObject, ListItem, TravelAgency, WebSite",1,39,https://omayatravel.com/destinations/,https://omayatravel.com/destinations/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/destinations/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/destinations/algeria/,sitemap,https://omayatravel.com/destinations-sitemap.xml,200,https://omayatravel.com/destinations/algeria/,content page,Algeria - Omaya Travel,,https://omayatravel.com/destinations/algeria/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Algeria,,"BreadcrumbList, ListItem",2,33,https://omayatravel.com/destinations/algeria/ | https://omayatravel.com/destinations/,https://omayatravel.com/destinations/algeria/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/destinations/algeria/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
https://omayatravel.com/destinations/bulgaria/,sitemap,https://omayatravel.com/destinations-sitemap.xml,200,https://omayatravel.com/destinations/bulgaria/,content page,Bulgaria - Omaya Travel,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mauris a rutrum arcu. Donec ut lobortis ante, non imperdiet est. Praesent vulputate at enim sit amet mattis. Integer diam erat, volutpat in rutrum nec, pulvinar at magna. Vestibulum nisi odio, rutrum eu ante in, posuere laoreet massa. In quis neque pretium, interdum felis et, pellentesque magna. Morbi ut tellus eros. Vivamus malesuada risus sapien, sit amet lacinia arcu posuere nec. Nunc sed sapien et erat hendrerit accumsan.",https://omayatravel.com/destinations/bulgaria/,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Bulgaria,,"BreadcrumbList, ListItem",3,38,https://omayatravel.com/destinations/bulgaria/ | https://omayatravel.com/calendar/destination-list-shortcode-2/ | https://omayatravel.com/destinations/,https://omayatravel.com/destinations/bulgaria/ | https://omayatravel.com/tassili-najjer-national-park-algeria-guide/ | https://omayatravel.com/2026/07/ | https://omayatravel.com/the-complete-visitor-guide-to-rila-monastery/ | https://omayatravel.com/2026/04/ | https://omayatravel.com/ | https://omayatravel.com/tour-item/algeria-desert-expedition-tadrart-rouge/ | https://omayatravel.com/tour-item/bulgaria-trip/ | https://omayatravel.com/tour-item/safari-tour/ | https://omayatravel.com/tour-item/morocco-tour/ | https://omayatravel.com/classic-tours/ | https://omayatravel.com/women-only-tours/,https://www.facebook.com/tr?id=1606463407092899&ev=PageView&noscript=1 (alt: facebook) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2018/02/logo-sidearea-1.png?fit=162%2C52&ssl=1 (alt: logo) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/07/Algeria-Tassili-National-Park.webp?resize=150%2C150&ssl=1 (alt: Algeria Tassili n'Ajjer Desert Expedition) | https://i0.wp.com/omayatravel.com/wp-content/uploads/2026/04/Rila-Monastery-Article-2-Opt.webp?resize=150%2C150&ssl=1 (alt: MISSING) | https://omayatravel.com/wp-content/uploads/2026/04/Black_logo-e1781169999413.webp (alt: logo),/destinations/bulgaria/,keep or redirect,medium,Route architecture should decide whether to preserve slug or consolidate.
